5.642106214609881e-08	8.201921849634573e-08	7.420530124882317e-08
1.1074286128938088e-07	1.269747500653118e-07	-2.5623835501242614e-08
4.548793644899882e-08	4.90925805202892e-08	1.2713442438576388e-07
-7.509024363025826e-08	-6.69456900277562e-08	-2.352202995067684e-09
-9.45925083337874e-08	-1.1573497206604869e-07	-1.2449050085364964e-08
-3.8169294703643465e-09	-3.485645049319137e-08	-3.2480339205391556e-08
7.46524145825889e-08	7.464693507046661e-08	-3.2163800306724274e-08
5.8191206679744384e-08	8.040631688774296e-08	-5.4408621381145076e-08
-1.0416333335504295e-08	4.8915603091957624e-09	-2.725447495596315e-08
-5.478374848566412e-08	-7.151003595833926e-08	-3.477620818678455e-08
-2.152095682413709e-08	-3.941870321055941e-08	3.5584901916454175e-08
6.568964005124194e-08	5.559870687844959e-08	-3.088913913943154e-08
9.543208714907429e-08	1.2238934590304724e-07	-9.486115426140377e-09
4.519193544787048e-08	6.41512110744141e-08	1.5480592619318258e-08
-4.2311609084149494e-08	-6.160869194459281e-08	-4.826252898831976e-08
-8.78464950189836e-08	-9.952278245646624e-08	-4.189400927872964e-08
-2.6236034096844293e-08	-4.3770828343162495e-08	-8.676573422725273e-08
3.120665802348728e-08	3.3827935488920354e-08	9.861615461595127e-08
4.306785943546003e-08	6.695569209812e-08	8.030455765856015e-08
1.2049129000151406e-08	2.1222007702413876e-08	-4.451400197163884e-08
-4.9899192309822474e-08	-7.286228417198949e-08	5.138385694358138e-09
-8.74414728703658e-08	-9.637208561646515e-08	-7.383279871884338e-08
-4.378116665525137e-08	-4.389685755828856e-08	9.831224428637173e-08
2.1988750154194542e-08	3.9847066176776366e-08	3.362403367847305e-09
2.8240911078078914e-08	4.8933847896668384e-08	4.911424446954629e-08
-3.099406597958962e-08	-3.7159091078815325e-08	-4.940762476156719e-08
-8.03611708678721e-08	-9.348125126291742e-08	-1.323168435332166e-07
-3.3028750392474864e-08	-5.552789628264287e-08	3.342413002432021e-08
4.3758444486980235e-08	4.509236186663215e-08	7.594847162083856e-08
5.8115928659858465e-08	9.474463826478991e-08	7.266373388474829e-08
1.3711637613629936e-08	2.1282397561395023e-08	1.131494278415712e-07
-6.176653516190591e-08	-6.473447353099845e-08	-1.3766041464074753e-09
-7.65716285132999e-08	-8.918811358537667e-08	-2.9066667969258248e-08
-2.1052896938952503e-08	-4.2330330442467177e-08	-1.4889694792081986e-08
2.4352965845347082e-08	3.739362941326174e-08	2.2727202262970937e-09
2.1967095657414244e-08	4.80060691669887e-08	6.683503916856424e-08
-2.8066550945414535e-08	-1.8372737558281332e-08	-2.105242975012148e-07
-5.269876180109883e-08	-7.717075692316535e-08	-1.2780554822278023e-08
9.754792201754526e-09	-3.006326010802655e-08	-6.844889143850362e-08
9.830179240947271e-08	8.007929374960209e-08	5.479269078303134e-08
9.597825660153203e-08	1.402286836889146e-07	1.1144998171504189e-07
2.466749858337314e-08	7.730413104820045e-08	3.0190784177186904e-08
-2.0855081305417227e-08	-2.2929495280963286e-08	-4.099585015744131e-10
-4.976420966825742e-09	-6.29159144945294e-08	1.5805299484941292e-08
-5.095950915458032e-09	-1.9259078144873646e-08	3.4746752702441147e-09
-2.067562509211809e-08	2.2659858834613605e-08	-2.2420082166574146e-08
-1.4055602161447639e-08	2.775963504670122e-09	-1.4594830078921105e-08
-2.5263255864313823e-08	-1.9345347026354322e-08	-8.79248635443063e-08
-1.7478510333481388e-08	-3.72767251040124e-08	-1.0461937142372106e-08
-2.8781927643743998e-09	-2.1197279832296967e-08	2.237760858363948e-08
5.2378825090578225e-08	4.5241048691975384e-08	-1.9629156640793067e-08
1.003081874094493e-07	1.0953419755901642e-07	5.8033636512466936e-09
8.371730674728148e-08	9.444630021617942e-08	-2.4362475215634355e-08
1.4359486174227278e-08	3.912636045963231e-09	2.4492020862805364e-08
-1.5821489657226417e-08	-5.019677861877418e-08	-4.8319926766092327e-08
-8.378953899747454e-10	-1.9833020456559407e-08	-1.6171141080856053e-08
2.8587268095957046e-08	4.982832280526767e-08	4.4473747014501535e-08
3.154658935885951e-08	6.106572514617231e-08	5.076738841618039e-08
-1.8119600932866053e-08	1.3027037316111445e-08	-2.9504805910930276e-08
-4.6397466203151904e-08	-5.435469984893377e-08	-5.555705159718612e-08
-5.3338289899415146e-08	-8.172677884691241e-08	8.650073900927883e-08
-3.9428526321754124e-08	-2.947092108059708e-08	2.5874436579472e-08
-5.243213111428935e-09	2.237737463058461e-08	4.5398842314665756e-08
3.4804776038486756e-08	2.8547251298612024e-08	6.688001561356174e-08
-6.8901997351131585e-09	-1.5319732318934154e-08	-4.7396420128396124e-08
-5.849624888836351e-08	-7.766212065189295e-08	-1.17086730157941e-07
-4.272109777061241e-08	-7.73137515899411e-08	-3.790238561286618e-08
-7.183191935480788e-09	6.506307508910367e-09	1.2371774471088056e-08
3.4525211527004184e-08	5.477136114060818e-08	-7.985590644362437e-08
3.044212172575164e-08	2.4833081735026426e-08	6.219220713051394e-08
-2.0671139412669514e-08	-2.9094132964942688e-08	3.035902365169598e-09
-3.369370204318084e-08	-3.028130649009426e-08	1.8297763093819632e-08
-1.2746192375296324e-08	-7.767922299619545e-09	5.401117792716861e-08
-7.270705139349928e-09	1.8890194373392625e-08	-2.1190623910415294e-08
-1.3467986323865189e-08	1.2508907542442048e-08	3.7857778685128154e-08
-1.3142727016200898e-08	-3.2050193829421456e-08	1.0263755881546887e-07
-6.427286919109953e-09	-4.2515104696909216e-08	4.268465426581564e-08
2.129540964553115e-08	6.7298838445043575e-09	7.746535865991146e-08
6.633746862673483e-08	6.701241541990545e-08	-3.2706163989334235e-08
8.059423036831997e-08	1.0341258190507968e-07	7.516059770208904e-08
7.211076064341916e-08	7.944061428083079e-08	-9.511289310152187e-08
2.5062002021785158e-08	2.8475442900362867e-08	3.0027894645902736e-09
-1.6381727002088548e-08	-1.5496605600831932e-08	3.578141632979615e-08
-2.819424249259621e-08	-4.659949546997644e-08	-3.103285920767824e-08
-3.351418368817343e-08	-4.2233881180175314e-08	-3.434467229006217e-08
-2.711490383149928e-08	-2.9237756242798188e-08	1.3402398495382825e-08
-1.412801206325661e-08	-1.8657885691478517e-08	4.509082946317145e-10
-3.651222305525877e-08	-2.431073641365946e-08	-1.1129359101778938e-07
-5.6321525540599704e-08	-3.173445842345943e-08	-1.344754685212248e-07
-2.7092574189056678e-08	-2.592216521645508e-08	-5.650580006974723e-08
-1.0294704693402759e-08	-7.918044907996927e-09	-2.352344893570336e-08
-2.302808330115177e-08	4.87350933126764e-09	1.8073679328574933e-08
1.5383112886540942e-08	-1.0063307645999746e-09	1.0140981515791571e-08
4.4091752562554195e-08	2.381716745952879e-08	9.001311829012004e-08
4.9931010756449605e-08	3.302298304308796e-08	-6.5839627985594345e-09
8.16195139131705e-09	1.8166708600965746e-08	-6.684006108308968e-08
-2.3523841689726735e-08	-2.109084799536328e-08	1.3216516562588709e-08
-2.4812522343831364e-08	-3.120055889148865e-08	-1.0055984257802486e-07
-5.183542354770131e-09	3.732631949291268e-09	1.4012543639881034e-08
2.645150185668972e-08	1.2549216146956558e-08	7.483286710655256e-08
-1.068282231583963e-08	-9.53857963586872e-09	-2.081053321263071e-08
-4.658244846099659e-08	-3.699429706379184e-08	5.3808094884254504e-08
-2.487627240694329e-08	-8.82442366360217e-09	-1.9475892618833603e-08
8.679859060169803e-09	2.8215356340845475e-08	-2.6568634992154963e-08
4.304851208860062e-08	2.402220040955124e-08	-4.010038899149299e-08
7.49080185453302e-09	-1.2153321908452068e-08	3.0622128724075595e-08
-2.7055836301342266e-08	-5.256449561112619e-08	-3.651958189072758e-08
-2.1910243164905936e-08	-3.537963840382195e-08	6.314980491500157e-08
2.889398319256074e-08	1.884971252075274e-08	4.4815914768086063e-08
4.7304980682631415e-08	7.740452498580536e-08	6.674218859023887e-10
-8.696805150711191e-10	4.4286446307483085e-08	6.762057832666899e-08
-5.650252107587275e-08	-4.457965225843774e-08	-1.145146389635297e-08
-6.291086188457026e-08	-7.913868486553877e-08	-2.8536572632186295e-08
-1.3668986578714691e-08	-4.54592493959408e-08	4.806041651528384e-08
1.817658553904821e-08	1.6039795346846417e-08	-1.2733738501987837e-07
1.0620160225440161e-08	4.300896110228218e-08	4.676014602491532e-08
-4.472838988110725e-09	1.2832018100922403e-08	1.0681923598379575e-07
1.1364144696213705e-08	-2.3688305669522434e-08	5.272117241210652e-08
2.1990912450838878e-08	-8.193137172632256e-09	5.074757531001946e-08
2.0802827679813267e-08	3.7406888999127966e-08	4.5925602750582685e-08
8.032300101341429e-08	9.291121596679763e-08	1.3240060761550573e-08
1.0602425171266432e-07	1.1305476811788533e-07	1.0574425085313124e-07
5.619055957734707e-08	5.701328881569869e-08	-3.423727230691005e-08
5.2109718609987456e-09	-2.345475378590433e-08	-5.574206564676083e-08
-4.320013068129077e-08	-5.333813269364436e-08	-5.098604658587477e-08
-6.444305711640718e-08	-3.365973361357171e-08	5.668756676407868e-09
-1.3295918733073514e-08	5.211470875851145e-09	-8.509454165689046e-08
1.2941084087792235e-08	1.6923980814335553e-08	1.6592233998196077e-08
-4.867600355812092e-09	-2.5223533179321565e-08	-8.393650913526563e-08
-7.865256135715518e-08	-7.660338336504239e-08	-8.453847299522594e-08
-8.186555595163343e-08	-7.861511999599689e-08	-1.1729450309537955e-08
3.7949441102244774e-08	1.536513768820408e-08	1.5088751484936587e-07
1.1667564441190185e-07	1.0952271329687077e-07	-1.0265494679837638e-08
8.73576437531815e-08	8.322975492192706e-08	4.122482936090694e-08
4.888695644572988e-10	-1.2969152230289707e-08	-9.864304138107718e-08
-6.856144376926121e-08	-4.536863461103722e-08	-5.836226493834995e-09
-3.673838147429271e-08	-1.2623430782565e-08	-3.8712155012665944e-08
4.1155160137011005e-08	4.059030998764287e-08	5.6903756170160746e-08
3.8010165548496506e-08	4.9165205682351954e-08	4.725624464045934e-08
-5.1158965002644365e-08	-2.7044680180617145e-08	-1.8610628811350022e-07
-8.956710818509008e-08	-1.0302726717610789e-07	7.963902225124143e-09
-6.12034771998116e-08	-7.475739524492735e-08	-1.278794591067763e-07
2.8027601065036477e-08	5.247001455058432e-09	-2.8950824936841845e-08
7.977020980560806e-08	8.922612325576695e-08	1.0721739996281942e-07
4.6965296967552765e-08	5.266248719617059e-08	5.7945357182445145e-08
-4.395555002844133e-08	-5.005787630543147e-08	-4.04889214049308e-08
-1.0485761092593497e-07	-9.010447039855563e-08	-3.68771223115653e-08
-2.9633663616983508e-08	-3.874868971747849e-08	5.909840782735419e-08
9.138283616987593e-08	5.36194259739542e-08	9.923905334698132e-08
1.2425366998696505e-07	1.0120736918332626e-07	1.1544253982621067e-07
1.9361443132005846e-08	3.5671611205107594e-08	1.633973921896902e-08
-1.018157548691275e-07	-5.593663453994752e-08	-1.6228541603787728e-07
-1.1949595929165664e-07	-8.361204730413355e-08	2.7963102726555957e-08
-3.630359988524006e-08	-5.093974015276417e-08	1.014957947399643e-07
1.5446246814873337e-08	9.871812531208256e-09	5.923235555544502e-08
4.09438850524602e-08	2.3092868135505533e-08	7.738434277832167e-08
9.40990260894988e-10	-4.724002086188653e-09	2.7769962393068886e-08
-3.1699558932744354e-08	-2.263928077085141e-08	-1.306767659577738e-07
-3.349838211483671e-09	-1.3671804279977008e-08	-5.88699301966291e-08
6.143781304913796e-08	4.91520754867035e-08	-3.937083082695013e-08
6.645925466831172e-08	8.374971343960683e-08	3.822266307562215e-08
6.362886645825808e-09	2.97558992619683e-08	-4.607171155794898e-08
-5.283946290579119e-08	-7.042649091930086e-08	4.551599356039171e-08
-7.633639329381819e-08	-1.0869240466139615e-07	-3.039627194014808e-08
-1.54654117371853e-08	-3.7557842059511225e-08	-4.8824721205459855e-08
3.22339296176088e-08	4.604272968866262e-08	3.0047643416658406e-08
2.386909676231361e-08	4.6851016392440356e-08	-1.3969087812381415e-07
-4.5421494858796434e-08	-1.8778267749395992e-08	7.682979224041455e-08
-8.972101284666773e-08	-8.578392885805107e-08	-2.0763382070749265e-08
-7.605686499721578e-08	-7.029014554508663e-08	-4.014717095079533e-08
3.406681110700453e-08	2.1491430657352368e-08	-6.112174486255107e-08
1.0830433371447909e-07	9.81941454990479e-08	-7.086044366603967e-09
8.169370472089383e-08	6.983239339026165e-08	4.080406193059943e-08
4.0473051331336875e-09	-1.5971025846179776e-08	1.2537857119255086e-08
-4.819618047290006e-08	-4.832468646686741e-08	-3.32682260507255e-08
2.4115371428064636e-10	1.34079220205588e-08	-1.9940511987155982e-08
9.008103215615829e-08	1.0051248249105375e-07	1.6420596121714582e-07
1.0143582660898716e-07	1.1420236225756989e-07	-5.02830781820089e-08
3.906264809680071e-08	2.9187713075936412e-08	9.196104862981036e-08
-2.0650066811490615e-08	-3.9308869540394685e-08	-1.5659616481231117e-08
-3.740711879088328e-08	-3.68050638698552e-08	4.7527306323737347e-08
1.0152381359779282e-08	3.473621978784586e-08	3.886447516485533e-08
8.51724963950889e-08	8.853023279614692e-08	1.1845244040537806e-07
6.502477998905412e-08	6.980815373283452e-08	6.911425122460483e-08
-3.665387380017617e-08	-3.637070475720942e-08	-4.965847319593151e-09
-9.366694066687942e-08	-1.263211916403734e-07	-5.0024390919501636e-08
-7.75777365900986e-08	-7.907644070848919e-08	3.244854682258691e-08
2.7926686459147327e-08	4.005388819926389e-08	9.484053081755017e-09
5.949942698184636e-08	6.765252636060733e-08	-3.676026361494792e-08
1.342414185494838e-09	-5.45552732246344e-09	-3.710984938075586e-08
-8.608322699225727e-08	-8.015717990411637e-08	-1.0221947770021188e-07
-9.566171259216374e-08	-9.79959584144015e-08	-6.59379906549889e-08
-5.758607373394576e-10	-1.6651259233902048e-08	-1.2908993999681732e-07
5.7649882428402946e-08	6.395260702654864e-08	-3.869983357504313e-08
1.7253988330628385e-08	5.0575807701665626e-08	3.904515784934505e-08
-2.5678438227391647e-08	-2.8800683645658735e-08	-4.645180592621837e-08
-2.5664181829727666e-08	-5.708552447488141e-08	-1.291483733875384e-10
1.1565416910075689e-08	-6.512102849737968e-09	3.101639288226008e-08
6.685152159025761e-08	7.51814420563302e-08	5.842611514600817e-08
6.827381747466562e-08	9.47612057223581e-08	1.2469520089518663e-08
6.818894073301148e-09	3.408444693749194e-08	7.693295157043622e-08
-3.705380049636038e-08	-4.991508606214293e-08	5.685440692171467e-08
-5.9045290240804244e-08	-8.00119933279251e-08	-1.1949998211537953e-09
-5.9083243504717137e-08	-4.959285283304725e-08	6.474840024157412e-09
-1.1219996766257987e-08	-1.0153723562120555e-08	-1.4304052989815887e-08
-1.199131973207618e-08	7.488600213496532e-09	3.847887190692421e-08
-4.903828395475337e-08	-4.8115914092139124e-08	-9.18092639630814e-09
-6.784058463476971e-08	-6.618626278691602e-08	-1.3926130149897477e-07
-1.5474660373908572e-08	-3.8350573278441266e-08	-7.49479256505055e-08
2.4023394763621132e-08	2.452424629088631e-09	2.3334568048639264e-08
7.23140803501619e-10	2.2979997461607377e-08	-7.988100221145449e-08
-2.8971795240243193e-09	8.339107443957047e-09	2.749195563946593e-09
-2.8163791254506414e-08	-2.5850681343591625e-08	4.73082636058582e-08
-3.966584449937803e-08	-4.9458622601144343e-08	-3.146312453762204e-08
-1.6440016828829047e-08	-3.028869013600653e-08	1.8926071455748817e-08
3.665727212100957e-08	2.019523913059748e-08	-4.320650906296867e-09
3.911716543713568e-08	5.984861489641111e-08	1.7780125830041094e-08
4.4008582846726414e-08	3.752311317196723e-08	-6.513197053033638e-08
3.8012303125201466e-08	7.240466428387773e-09	-3.7261444397139644e-08
1.7709886722902037e-08	2.1633358475703875e-08	5.641558902633876e-08
2.1605037479757872e-08	4.0824603838148544e-08	1.0882001748387226e-07
3.928161669256267e-08	5.516331971219756e-08	7.925761357599054e-08
6.881300785323203e-08	5.6319140570153264e-08	6.309673465477843e-08
3.484793624759379e-08	4.578621730226483e-08	6.363802297893765e-08
3.067142915847765e-08	1.736383379073079e-08	7.756677387873924e-08
4.0812469741844236e-08	3.6536521652140137e-08	-3.28677923718271e-08
4.376903954778626e-08	5.347926944067702e-08	-4.198802191793076e-09
4.8640065119263756e-08	3.418431061425815e-08	-4.1274606459339374e-08
3.345254902205886e-08	2.079661337997921e-08	2.1194628967637362e-08
-1.1036983355408517e-08	9.962003014540008e-09	4.591419540794645e-08
-4.8086650861775986e-08	-2.7992216570741672e-08	-8.318085492850781e-08
-5.078799957752049e-08	-4.717810039724192e-08	-6.130936846980575e-08
-5.7758582689777535e-08	-4.0883423980217267e-08	-8.232021551871525e-08
-5.284948321989148e-08	-6.902537923312329e-08	7.891047594185255e-08
-4.608464745620222e-08	-6.159206958868532e-08	-5.140081784669179e-08
-2.914276129004e-08	-2.1872319809989098e-08	-6.853014380700657e-08
8.060258525794389e-09	-6.104403532720868e-09	-4.4985792672248105e-08
1.852103783751508e-08	1.1623245752545733e-08	7.46486765011947e-08
7.954435461409114e-09	6.625738011074225e-09	5.072714803235686e-08
1.1669627753907354e-08	1.1384210166819563e-08	4.169379689266478e-08
-8.264532080079044e-09	3.1087179521850765e-08	5.978556205927808e-08
-6.508365186920984e-09	-9.62093109105424e-10	7.300962002689364e-08
-2.7317723750952754e-08	-2.975809064859921e-08	-9.807368087089659e-08
-6.434064467422887e-08	-6.79401871943739e-08	1.1672944896250698e-08
-7.853657477938454e-08	-8.590842664037942e-08	4.2660478463381986e-08
-3.1850452908496407e-08	-3.3234584542049694e-08	-1.3256785213413316e-08
3.130194958557115e-08	2.931157605138577e-08	-9.47671843777347e-08
2.105393070606685e-08	3.308102703956331e-08	-7.360007394316375e-08
-1.270782103955244e-08	-2.244546748363388e-08	-1.0630222568080619e-07
-2.2407166244185434e-08	-4.147966631189381e-08	-7.381293198647928e-08
9.120789701361088e-09	1.4436136785156768e-08	3.352482703343166e-08
6.46299386180862e-08	6.863317551868691e-08	2.6703102601573477e-08
6.93306561425171e-08	7.593533645785711e-08	-2.1378556082556278e-08
1.8730274748057062e-08	8.76938500132467e-09	-1.9688458408528786e-08
-2.2000754612940477e-08	-4.867285970674233e-08	5.972571761300008e-08
-3.753349162490081e-08	-4.057161744880498e-08	-1.3744751666385001e-08
3.5722056981469453e-09	3.495288129124156e-08	4.929287002498911e-08
7.794030759764205e-08	6.689241088382146e-08	3.426675481926932e-09
6.997627105817644e-08	4.489631239951541e-08	-2.8418328097091878e-08
-3.4781589703987676e-08	-1.0930771815004587e-08	-7.59026542878067e-08
-9.78909405301289e-08	-8.555409129670493e-08	7.611706336345673e-08
-3.9087756888210905e-08	-5.370624895864366e-08	-1.7606495307241006e-08
3.017279097688598e-08	4.977925341573915e-08	6.366463865243392e-08
5.0248484369388914e-08	6.970086478399237e-08	5.5604756054295516e-08
1.5200172588518153e-08	-3.5198116608546494e-10	3.644281052086031e-08
-2.9483270718730607e-08	-7.447237509413275e-08	3.734859183872272e-08
-1.984385143770025e-08	-3.53165474949688e-08	-9.185258741297624e-08
6.29098331841098e-08	7.466645790512205e-08	7.329167260828204e-08
9.570793335844627e-08	1.3500647949356554e-07	1.0132266830419531e-07
4.7304603397788326e-08	7.718063882582713e-08	-6.237807692421118e-08
-6.15433287668408e-08	-5.071494124311891e-08	-4.059205582799995e-08
-1.0205047830301414e-07	-1.1440159172836572e-07	-4.7510901759598976e-08
-6.564449569272289e-08	-6.15210563491422e-08	2.8059794322033507e-08
1.7334817106982078e-08	2.025100464381629e-08	1.0893502634064506e-07
7.259974329168666e-08	4.494684922792131e-08	2.8942752207082483e-08
3.434983922602562e-08	1.1052710635560488e-08	-1.4792959630971979e-08
-4.375672187752744e-08	-5.672770391624225e-08	5.890111767273607e-08
-5.3086517482184886e-08	-5.824348496883507e-08	-6.785096631839448e-08
