datetime,x_hz,y_dbm
2024-08-22 11:53:37.779905,107296647.11,-76.2447052002
2024-08-22 11:53:38.783920,107296647.11,-74.5097122192
2024-08-22 11:53:39.787937,107296647.11,-76.6859893799
2024-08-22 11:53:40.791897,107296647.11,-79.6378097534
2024-08-22 11:53:41.795863,107296647.11,-81.0241775513
2024-08-22 11:53:42.799924,107296647.11,-76.1343536377
2024-08-22 11:53:43.803924,107296647.11,-77.3861160278
2024-08-22 11:53:44.808069,107296647.11,-79.770401001
2024-08-22 11:53:45.812084,107296647.11,-77.2569885254
2024-08-22 11:53:46.816090,107296647.11,-75.7639083862
2024-08-22 11:53:47.820098,107296647.11,-80.4053344727
2024-08-22 11:53:48.824087,107296647.11,-84.1558532715
2024-08-22 11:53:49.828167,107296646.39,-86.0285873413
2024-08-22 11:53:50.832173,107296647.11,-79.5856704712
2024-08-22 11:53:51.836208,107296646.39,-75.56690979
2024-08-22 11:53:52.840211,107296647.11,-74.7019500732
2024-08-22 11:53:53.844230,107296647.11,-74.6083145142
2024-08-22 11:53:54.848289,107296647.11,-78.1712799072
2024-08-22 11:53:55.852354,107296646.39,-86.1651382446
2024-08-22 11:53:56.856367,107296646.39,-75.8433227539
2024-08-22 11:53:57.860420,107296647.11,-73.3056793213
2024-08-22 11:53:58.864416,107296647.11,-75.2388687134
2024-08-22 11:53:59.868456,107296647.11,-77.7748947144
2024-08-22 11:54:00.872522,107296647.11,-84.1348495483
2024-08-22 11:54:01.876567,107296647.11,-82.2313690186
2024-08-22 11:54:02.899469,107296646.39,-77.2476806641
2024-08-22 11:54:03.902300,107296646.39,-77.6159439087
2024-08-22 11:54:04.905219,107296647.11,-75.2422180176
2024-08-22 11:54:05.909903,107296647.11,-75.2887420654
2024-08-22 11:54:06.913966,107296647.11,-77.8394393921
2024-08-22 11:54:07.917552,107296647.11,-75.1895294189
2024-08-22 11:54:08.921625,107296647.11,-75.5263137817
2024-08-22 11:54:09.924453,107296647.11,-77.2391967773
2024-08-22 11:54:10.928462,107296646.39,-80.2602233887
2024-08-22 11:54:11.932424,107296646.39,-81.7568435669
2024-08-22 11:54:12.936472,107296647.11,-76.7519760132
2024-08-22 11:54:13.940465,107296647.11,-75.6625595093
2024-08-22 11:54:14.944425,107296647.11,-76.9505310059
2024-08-22 11:54:15.948402,107296647.11,-81.0424346924
2024-08-22 11:54:16.952336,107296647.11,-78.5532531738
2024-08-22 11:54:17.956232,107296647.11,-75.955581665
2024-08-22 11:54:18.960163,107296646.39,-76.6131820679
2024-08-22 11:54:19.964132,107296647.11,-82.7916030884
2024-08-22 11:54:20.968129,107296646.39,-80.6316375732
2024-08-22 11:54:21.972045,107296646.39,-80.6830291748
2024-08-22 11:54:22.975965,107296647.11,-80.0188522339
2024-08-22 11:54:23.979982,107296646.39,-81.28855896
2024-08-22 11:54:24.983912,107296647.11,-75.9371490479
2024-08-22 11:54:25.987927,107296647.11,-79.3322067261
2024-08-22 11:54:26.991829,107296647.11,-78.9685211182
2024-08-22 11:54:27.995771,107296647.11,-83.1110534668
2024-08-22 11:54:28.999737,107296647.11,-85.415435791
2024-08-22 11:54:30.003626,107296647.11,-86.8338851929
2024-08-22 11:54:31.007595,107296647.11,-82.8260345459
2024-08-22 11:54:32.011580,107296647.11,-80.8592910767
2024-08-22 11:54:33.015498,107296647.11,-80.137008667
2024-08-22 11:54:34.019403,107296647.11,-84.4983139038
2024-08-22 11:54:35.023321,107296647.11,-90.0855865479
2024-08-22 11:54:36.027236,107296647.11,-89.2512664795
2024-08-22 11:54:37.031135,107296647.11,-80.1155548096
2024-08-22 11:54:38.035064,107296647.11,-82.0383987427
2024-08-22 11:54:39.039161,107296647.11,-75.4510421753
2024-08-22 11:54:40.043136,107296646.39,-75.4286651611
2024-08-22 11:54:41.047085,107296646.39,-82.4609680176
2024-08-22 11:54:42.051033,107296647.11,-80.3530654907
2024-08-22 11:54:43.054975,107296647.11,-77.2582550049
2024-08-22 11:54:44.058998,107296647.11,-73.6172332764
2024-08-22 11:54:45.062946,107296647.11,-74.3229217529
2024-08-22 11:54:46.066889,107296647.11,-73.7010421753
2024-08-22 11:54:47.070808,107296647.11,-74.36353302
2024-08-22 11:54:48.074708,107296647.11,-77.938659668
2024-08-22 11:54:49.078645,107296647.11,-81.8347320557
2024-08-22 11:54:50.082599,107296647.11,-78.0372085571
2024-08-22 11:54:51.086519,107296647.11,-85.25831604
2024-08-22 11:54:52.090453,107296646.39,-75.416267395
2024-08-22 11:54:53.094346,107296647.11,-74.0244216919
2024-08-22 11:54:54.098318,107296647.11,-82.2498245239
2024-08-22 11:54:55.104327,107296646.39,-85.3274307251
2024-08-22 11:54:56.108400,107296646.39,-83.8501815796
2024-08-22 11:54:57.112368,107296646.39,-83.4126205444
2024-08-22 11:54:58.116369,107296646.39,-82.859954834
2024-08-22 11:54:59.120356,107296646.39,-79.6264953613
2024-08-22 11:55:00.124411,107296646.39,-82.3238449097
2024-08-22 11:55:01.128470,107296647.11,-80.0323867798
2024-08-22 11:55:02.132511,107296646.39,-77.9852218628
2024-08-22 11:55:03.140078,107296646.39,-84.6671142578
2024-08-22 11:55:04.142938,107296647.11,-75.6855926514
2024-08-22 11:55:05.146983,107296647.11,-75.8509674072
2024-08-22 11:55:06.150754,107296647.11,-77.9032363892
2024-08-22 11:55:07.154780,107296646.39,-78.3227920532
2024-08-22 11:55:08.158351,107296646.39,-73.6960067749
2024-08-22 11:55:09.162414,107296646.39,-74.4785919189
2024-08-22 11:55:10.165245,107296646.39,-73.855255127
2024-08-22 11:55:11.169269,107296646.39,-72.2426376343
2024-08-22 11:55:12.173218,107296646.39,-73.2562484741
2024-08-22 11:55:13.177184,107296646.39,-77.2594985962
2024-08-22 11:55:14.181107,107296646.39,-77.4178085327
2024-08-22 11:55:15.185030,107296646.39,-78.7063446045
2024-08-22 11:55:16.189010,107296647.11,-73.3937988281
2024-08-22 11:55:17.192879,107296646.39,-72.432762146
2024-08-22 11:55:18.196788,107296646.39,-75.1260299683
2024-08-22 11:55:19.200743,107296646.39,-81.840927124
2024-08-22 11:55:20.204670,107296647.11,-77.8358001709
2024-08-22 11:55:21.208561,107296646.39,-73.2961196899
2024-08-22 11:55:22.212442,107296646.39,-74.2412948608
2024-08-22 11:55:23.216409,107296647.11,-80.2139358521
2024-08-22 11:55:24.220358,107296646.39,-87.1727371216
2024-08-22 11:55:25.224348,107296645.67,-83.7179946899
2024-08-22 11:55:26.228301,107296647.11,-82.1359558105
2024-08-22 11:55:27.232204,107296646.39,-82.3522262573
2024-08-22 11:55:28.236113,107296646.39,-78.5780639648
2024-08-22 11:55:29.240030,107296647.11,-76.8419265747
2024-08-22 11:55:30.245503,107296646.39,-77.9841156006
2024-08-22 11:55:31.249462,107296647.11,-88.0995330811
2024-08-22 11:55:32.253404,107296647.11,-82.714302063
2024-08-22 11:55:33.257342,107296647.11,-78.6468963623
2024-08-22 11:55:34.261302,107296646.39,-77.3027954102
2024-08-22 11:55:35.265243,107296646.39,-77.6051483154
2024-08-22 11:55:36.269198,107296646.39,-80.2914505005
2024-08-22 11:55:37.273127,107296647.11,-82.1427001953
2024-08-22 11:55:38.277017,107296646.39,-82.3098373413
2024-08-22 11:55:39.280927,107296646.39,-74.4721832275
2024-08-22 11:55:40.284857,107296647.11,-74.483833313
2024-08-22 11:55:41.288884,107296646.39,-75.4315032959
2024-08-22 11:55:42.292852,107296647.11,-77.9191131592
2024-08-22 11:55:43.296813,107296647.11,-78.6501693726
2024-08-22 11:55:44.300731,107296646.39,-83.6578826904
2024-08-22 11:55:45.304568,107296646.39,-81.0467529297
2024-08-22 11:55:46.308457,107296647.11,-75.4858474731
2024-08-22 11:55:47.312381,107296646.39,-73.692199707
2024-08-22 11:55:48.316307,107296646.39,-73.1036911011
2024-08-22 11:55:49.320202,107296646.39,-73.4047012329
2024-08-22 11:55:50.324110,107296646.39,-76.8421096802
2024-08-22 11:55:51.328050,107296646.39,-84.3665390015
2024-08-22 11:55:52.331963,107296647.11,-78.1897888184
2024-08-22 11:55:53.335881,107296646.39,-76.2246627808
2024-08-22 11:55:54.339891,107296646.39,-77.8004989624
2024-08-22 11:55:55.343817,107296647.11,-78.1235275269
2024-08-22 11:55:56.347716,107296646.39,-75.9594345093
2024-08-22 11:55:57.351617,107296646.39,-75.1106643677
2024-08-22 11:55:58.355520,107296646.39,-76.0667648315
2024-08-22 11:55:59.359534,107296646.39,-74.5625534058
2024-08-22 11:56:00.363500,107296647.11,-84.5808563232
2024-08-22 11:56:01.367442,107296647.11,-88.300743103
2024-08-22 11:56:02.380023,107296646.39,-79.3506317139
2024-08-22 11:56:03.383195,107296646.39,-74.1174468994
2024-08-22 11:56:04.387245,107296646.39,-75.3273925781
2024-08-22 11:56:05.393240,107296646.39,-74.9535522461
2024-08-22 11:56:06.397288,107296646.39,-77.0178756714
2024-08-22 11:56:07.401374,107296646.39,-74.7499542236
2024-08-22 11:56:08.405435,107296646.39,-72.9566421509
2024-08-22 11:56:09.408276,107296646.39,-72.1489715576
2024-08-22 11:56:10.412290,107296646.39,-72.8096084595
2024-08-22 11:56:11.416291,107296646.39,-75.4150466919
2024-08-22 11:56:12.420234,107296646.39,-79.3165359497
2024-08-22 11:56:13.424200,107296646.39,-82.7372817993
2024-08-22 11:56:14.428233,107296646.39,-77.6208114624
2024-08-22 11:56:15.432204,107296646.39,-77.0625915527
2024-08-22 11:56:16.436140,107296646.39,-76.9127502441
2024-08-22 11:56:17.440130,107296647.11,-79.0524597168
2024-08-22 11:56:18.444067,107296646.39,-79.8671264648
2024-08-22 11:56:19.448036,107296646.39,-80.404045105
2024-08-22 11:56:20.451942,107296647.11,-85.7334060669
2024-08-22 11:56:21.455868,107296647.11,-82.1333389282
2024-08-22 11:56:22.459915,107296646.39,-82.226852417
2024-08-22 11:56:23.463862,107296646.39,-80.9482040405
2024-08-22 11:56:24.467884,107296646.39,-79.4568328857
2024-08-22 11:56:25.471799,107296646.39,-78.502281189
2024-08-22 11:56:26.475743,107296646.39,-78.7827453613
2024-08-22 11:56:27.479771,107296646.39,-84.0210952759
2024-08-22 11:56:28.483726,107296647.11,-85.6315231323
2024-08-22 11:56:29.487702,107296646.39,-77.9180984497
2024-08-22 11:56:30.491634,107296646.39,-82.0063323975
2024-08-22 11:56:31.495503,107296647.11,-76.169380188
2024-08-22 11:56:32.499444,107296647.11,-77.0232772827
2024-08-22 11:56:33.503423,107296646.39,-88.0120544434
2024-08-22 11:56:34.507390,107296646.39,-81.5321502686
2024-08-22 11:56:35.511454,107296647.11,-83.5929946899
2024-08-22 11:56:36.515366,107296646.39,-77.5827713013
2024-08-22 11:56:37.519333,107296646.39,-81.1543121338
2024-08-22 11:56:38.523260,107296646.39,-77.8695831299
2024-08-22 11:56:39.527239,107296646.39,-76.697883606
2024-08-22 11:56:40.531212,107296646.39,-75.2069244385
2024-08-22 11:56:41.535178,107296646.39,-75.0312728882
2024-08-22 11:56:42.539218,107296647.11,-78.2496185303
2024-08-22 11:56:43.543133,107296647.11,-78.7658309937
2024-08-22 11:56:44.547090,107296646.39,-79.7428665161
2024-08-22 11:56:45.551009,107296646.39,-79.6841278076
2024-08-22 11:56:46.555032,107296646.39,-81.0330352783
2024-08-22 11:56:47.559042,107296646.39,-74.9697723389
2024-08-22 11:56:48.563020,107296646.39,-75.4645996094
2024-08-22 11:56:49.566922,107296647.11,-79.3918228149
2024-08-22 11:56:50.570829,107296646.39,-74.6131973267
2024-08-22 11:56:51.574756,107296646.39,-73.1228942871
2024-08-22 11:56:52.580331,107296646.39,-72.855682373
2024-08-22 11:56:53.584308,107296646.39,-73.6591262817
2024-08-22 11:56:54.588281,107296646.39,-83.8713378906
2024-08-22 11:56:55.592240,107296647.11,-84.9812545776
2024-08-22 11:56:56.596291,107296647.11,-87.6019363403
2024-08-22 11:56:57.600344,107296647.11,-76.6704559326
2024-08-22 11:56:58.604294,107296646.39,-76.1397781372
2024-08-22 11:56:59.608369,107296646.39,-78.0307159424
2024-08-22 11:57:00.612369,107296646.39,-76.1510620117
2024-08-22 11:57:01.616361,107296646.39,-77.0498580933
2024-08-22 11:57:02.630082,107296646.39,-80.217376709
2024-08-22 11:57:03.633052,107296646.39,-79.7649383545
2024-08-22 11:57:04.637197,107296646.39,-76.8109130859
2024-08-22 11:57:05.641022,107296646.39,-78.3187332153
2024-08-22 11:57:06.645167,107296646.39,-83.0405197144
2024-08-22 11:57:07.649128,107296646.39,-78.9816513062
2024-08-22 11:57:08.653250,107296646.39,-83.0108184814
2024-08-22 11:57:09.656091,107296646.39,-76.6373062134
2024-08-22 11:57:10.660231,107296646.39,-76.8277893066
2024-08-22 11:57:11.664240,107296647.11,-88.1518783569
2024-08-22 11:57:12.668359,107296646.39,-82.3794937134
2024-08-22 11:57:13.672361,107296647.11,-85.8848114014
2024-08-22 11:57:14.676340,107296646.39,-83.1140670776
2024-08-22 11:57:15.680330,107296646.39,-82.4418106079
2024-08-22 11:57:16.684384,107296646.39,-79.9697494507
2024-08-22 11:57:17.688461,107296646.39,-78.6272888184
2024-08-22 11:57:18.692481,107296646.39,-79.927116394
2024-08-22 11:57:19.696515,107296647.11,-83.5870666504
2024-08-22 11:57:20.700529,107296646.39,-83.1955490112
2024-08-22 11:57:21.704502,107296646.39,-78.1029815674
2024-08-22 11:57:22.708525,107296646.39,-76.8384857178
2024-08-22 11:57:23.712516,107296646.39,-79.7180252075
2024-08-22 11:57:24.716498,107296647.11,-79.9037322998
2024-08-22 11:57:25.720512,107296643.49,-83.0356750488
2024-08-22 11:57:26.724471,107296645.67,-77.1450271606
2024-08-22 11:57:27.728478,107296645.67,-76.2291717529
2024-08-22 11:57:28.732467,107296645.67,-78.3916625977
2024-08-22 11:57:29.736462,107296646.39,-74.5933914185
2024-08-22 11:57:30.740472,107296646.39,-73.9911804199
2024-08-22 11:57:31.744441,107296646.39,-74.1432418823
2024-08-22 11:57:32.748432,107296646.39,-72.5659561157
2024-08-22 11:57:33.752380,107296646.39,-74.2832489014
2024-08-22 11:57:34.756391,107296646.39,-76.4345397949
2024-08-22 11:57:35.760395,107296646.39,-74.6232376099
2024-08-22 11:57:36.764363,107296646.39,-76.5703430176
2024-08-22 11:57:37.768429,107296647.84,-81.6450195313
2024-08-22 11:57:38.772413,107296646.39,-79.3838500977
2024-08-22 11:57:39.776405,107296646.39,-80.114692688
2024-08-22 11:57:40.780449,107296646.39,-78.8704071045
2024-08-22 11:57:41.784413,107296646.39,-78.7181777954
2024-08-22 11:57:42.788460,107296646.39,-78.8946304321
2024-08-22 11:57:43.792482,107296646.39,-78.0545578003
2024-08-22 11:57:44.796504,107296646.39,-77.2462768555
2024-08-22 11:57:45.800562,107296646.39,-72.7310409546
2024-08-22 11:57:46.804598,107296646.39,-73.9819641113
2024-08-22 11:57:47.808556,107296646.39,-77.0787658691
2024-08-22 11:57:48.812550,107296646.39,-78.0949859619
2024-08-22 11:57:49.816571,107296646.39,-76.3151931763
2024-08-22 11:57:50.820604,107296646.39,-73.855796814
2024-08-22 11:57:51.824603,107296646.39,-73.7395401001
2024-08-22 11:57:52.828640,107296646.39,-76.0381393433
2024-08-22 11:57:53.832600,107296646.39,-86.3302078247
2024-08-22 11:57:54.836593,107296647.11,-79.2334365845
2024-08-22 11:57:55.840636,107296646.39,-75.8616867065
2024-08-22 11:57:56.844640,107296646.39,-74.8094863892
2024-08-22 11:57:57.848674,107296646.39,-71.4718856812
2024-08-22 11:57:58.852682,107296646.39,-70.6655502319
2024-08-22 11:57:59.856712,107296646.39,-71.4205093384
2024-08-22 11:58:00.860799,107296646.39,-73.5827026367
2024-08-22 11:58:01.864924,107296646.39,-76.0135192871
2024-08-22 11:58:02.870076,107296646.39,-77.1522674561
2024-08-22 11:58:03.872933,107296646.39,-83.3196563721
2024-08-22 11:58:04.877076,107296646.39,-83.1483154297
2024-08-22 11:58:05.880883,107296646.39,-87.7751159668
2024-08-22 11:58:06.884989,107296646.39,-89.2902984619
2024-08-22 11:58:07.888881,107296646.39,-79.5916366577
2024-08-22 11:58:08.892977,107296646.39,-80.5877685547
2024-08-22 11:58:09.895815,107296647.11,-79.3677444458
2024-08-22 11:58:10.899957,107296646.39,-83.4284515381
2024-08-22 11:58:11.903963,107296646.39,-83.695892334
2024-08-22 11:58:12.910651,107296646.39,-82.9664230347
2024-08-22 11:58:13.914665,107296646.39,-77.7798919678
2024-08-22 11:58:14.918699,107296646.39,-76.0746307373
2024-08-22 11:58:15.922740,107296646.39,-77.6003570557
2024-08-22 11:58:16.926717,107296646.39,-76.7748260498
2024-08-22 11:58:17.930823,107296646.39,-77.9710159302
2024-08-22 11:58:18.934845,107296646.39,-80.7858047485
2024-08-22 11:58:19.938911,107296646.39,-79.0185852051
2024-08-22 11:58:20.942898,107296646.39,-76.116569519
2024-08-22 11:58:21.946958,107296646.39,-75.621673584
2024-08-22 11:58:22.950939,107296646.39,-79.7786407471
2024-08-22 11:58:23.954933,107296647.11,-80.8502426147
2024-08-22 11:58:24.959075,107296646.39,-78.9803314209
2024-08-22 11:58:25.963053,107296646.39,-81.5897293091
2024-08-22 11:58:26.967062,107296646.39,-79.4348220825
2024-08-22 11:58:27.971037,107296646.39,-75.920539856
2024-08-22 11:58:28.975041,107296646.39,-76.6555404663
2024-08-22 11:58:29.979111,107296646.39,-82.2962875366
2024-08-22 11:58:30.983154,107296646.39,-80.4294967651
2024-08-22 11:58:31.987135,107296646.39,-78.2186813354
2024-08-22 11:58:32.991143,107296646.39,-78.231918335
2024-08-22 11:58:33.995109,107296646.39,-76.2009277344
2024-08-22 11:58:34.999158,107296646.39,-76.0801925659
2024-08-22 11:58:36.003771,107296646.39,-78.4361572266
2024-08-22 11:58:37.007853,107296647.11,-81.8047027588
2024-08-22 11:58:38.011909,107296646.39,-83.3411941528
2024-08-22 11:58:39.015887,107296647.11,-84.3883590698
2024-08-22 11:58:40.019920,107296646.39,-83.4110031128
2024-08-22 11:58:41.023893,107296646.39,-83.1454467773
2024-08-22 11:58:42.027938,107296647.11,-83.646232605
2024-08-22 11:58:43.031985,107296647.11,-89.616317749
2024-08-22 11:58:44.035962,107296646.39,-78.5571212769
2024-08-22 11:58:45.040014,107296646.39,-81.2088165283
2024-08-22 11:58:46.043952,107296646.39,-76.4823074341
2024-08-22 11:58:47.048020,107296647.11,-81.6510772705
2024-08-22 11:58:48.052066,107296647.11,-81.2844696045
2024-08-22 11:58:49.056126,107296647.11,-81.7131195068
2024-08-22 11:58:50.060216,107296646.39,-76.2416305542
2024-08-22 11:58:51.064275,107296646.39,-75.8745880127
2024-08-22 11:58:52.068346,107296646.39,-75.8548355103
2024-08-22 11:58:53.072471,107296646.39,-74.5672073364
2024-08-22 11:58:54.076517,107296647.11,-77.5927505493
2024-08-22 11:58:55.080612,107296646.39,-77.6956558228
2024-08-22 11:58:56.084610,107296646.39,-80.1895675659
2024-08-22 11:58:57.088650,107296647.11,-79.5665969849
2024-08-22 11:58:58.092832,107296646.39,-76.2198410034
2024-08-22 11:58:59.096897,107296646.39,-79.0965652466
2024-08-22 11:59:00.101060,107296646.39,-78.5328521729
2024-08-22 11:59:01.105142,107296646.39,-82.7388305664
2024-08-22 11:59:02.117688,107296646.39,-78.6112060547
2024-08-22 11:59:03.120606,107296646.39,-74.1008682251
2024-08-22 11:59:04.123503,107296646.39,-72.757019043
2024-08-22 11:59:05.127692,107296646.39,-72.3529205322
2024-08-22 11:59:06.131530,107296646.39,-74.0590057373
2024-08-22 11:59:07.135606,107296646.39,-75.8391647339
2024-08-22 11:59:08.138459,107296646.39,-73.872718811
2024-08-22 11:59:09.142604,107296646.39,-74.6812744141
2024-08-22 11:59:10.145457,107296646.39,-78.480255127
2024-08-22 11:59:11.149553,107296646.39,-81.1027526855
2024-08-22 11:59:12.153583,107296646.39,-81.3825149536
2024-08-22 11:59:13.157562,107296646.39,-77.6460952759
2024-08-22 11:59:14.161564,107296646.39,-79.5005340576
2024-08-22 11:59:15.165509,107296646.39,-89.1504898071
2024-08-22 11:59:16.169597,107296646.39,-83.4984283447
2024-08-22 11:59:17.173643,107296646.39,-81.6403808594
2024-08-22 11:59:18.177614,107296646.39,-83.9346084595
2024-08-22 11:59:19.181593,107296646.39,-74.5930786133
2024-08-22 11:59:20.185552,107296646.39,-73.5749130249
2024-08-22 11:59:21.189541,107296646.39,-74.860710144
2024-08-22 11:59:22.193515,107296646.39,-76.5133666992
2024-08-22 11:59:23.197536,107296646.39,-75.6088943481
2024-08-22 11:59:24.201533,107296646.39,-74.6338806152
2024-08-22 11:59:25.205569,107296646.39,-76.9126968384
2024-08-22 11:59:26.209607,107296647.11,-79.4313354492
2024-08-22 11:59:27.213621,107296646.39,-86.2156219482
2024-08-22 11:59:28.217586,107296646.39,-76.6007003784
2024-08-22 11:59:29.221635,107296646.39,-80.6928787231
2024-08-22 11:59:30.225581,107296646.39,-77.0581893921
2024-08-22 11:59:31.229585,107296646.39,-77.511138916
2024-08-22 11:59:32.233529,107296647.11,-81.5746536255
2024-08-22 11:59:33.237481,107296646.39,-79.2394638062
2024-08-22 11:59:34.241498,107296646.39,-76.2539291382
2024-08-22 11:59:35.245485,107296646.39,-75.1196746826
2024-08-22 11:59:36.249465,107296646.39,-74.1011810303
2024-08-22 11:59:37.253432,107296646.39,-77.4808502197
2024-08-22 11:59:38.257368,107296646.39,-78.947883606
2024-08-22 11:59:39.261346,107296646.39,-77.1446990967
2024-08-22 11:59:40.265299,107296646.39,-79.4157180786
2024-08-22 11:59:41.269375,107296646.39,-77.8583068848
2024-08-22 11:59:42.273335,107296646.39,-77.3777542114
2024-08-22 11:59:43.277350,107296646.39,-87.2013244629
2024-08-22 11:59:44.281347,107296646.39,-91.2189178467
2024-08-22 11:59:45.285298,107296646.39,-84.4274520874
2024-08-22 11:59:46.289280,107296646.39,-76.0207214355
2024-08-22 11:59:47.293260,107296646.39,-75.239074707
2024-08-22 11:59:48.297214,107296647.11,-81.6656951904
2024-08-22 11:59:49.301169,107296646.39,-84.0818481445
2024-08-22 11:59:50.305101,107296646.39,-82.2435531616
2024-08-22 11:59:51.309133,107296646.39,-76.1455993652
2024-08-22 11:59:52.313103,107296646.39,-77.1170196533
2024-08-22 11:59:53.317129,107296646.39,-74.2477264404
2024-08-22 11:59:54.321098,107296646.39,-78.9627761841
2024-08-22 11:59:55.325064,107296646.39,-75.2528915405
2024-08-22 11:59:56.329112,107296646.39,-79.6664276123
2024-08-22 11:59:57.333134,107296646.39,-77.8934402466
2024-08-22 11:59:58.339185,107296646.39,-86.6648864746
2024-08-22 11:59:59.343203,107296646.39,-81.0607452393
2024-08-22 12:00:00.347208,107296646.39,-84.6092605591
2024-08-22 12:00:01.351174,107296646.39,-78.9926071167
2024-08-22 12:00:02.360069,107296646.39,-76.4240264893
2024-08-22 12:00:03.362934,107296646.39,-76.4508972168
2024-08-22 12:00:04.367106,107296646.39,-84.8161239624
2024-08-22 12:00:05.371254,107296646.39,-79.4905090332
2024-08-22 12:00:06.375354,107296646.39,-77.8514709473
2024-08-22 12:00:07.379491,107296646.39,-81.0386199951
2024-08-22 12:00:08.383612,107296647.11,-88.7606735229
2024-08-22 12:00:09.388489,107296646.39,-78.5251922607
2024-08-22 12:00:10.392570,107296646.39,-77.4195785522
2024-08-22 12:00:11.396587,107296646.39,-88.7777709961
2024-08-22 12:00:12.400605,107296646.39,-93.4275512695
2024-08-22 12:00:13.404562,107296647.11,-92.4684829712
2024-08-22 12:00:14.408550,107296646.39,-80.9583740234
2024-08-22 12:00:15.412555,107296646.39,-78.9695205688
2024-08-22 12:00:16.416520,107296646.39,-81.4543685913
2024-08-22 12:00:17.420532,107296646.39,-75.0203399658
2024-08-22 12:00:18.424506,107296646.39,-83.8502044678
2024-08-22 12:00:19.428504,107296646.39,-82.8901748657
2024-08-22 12:00:20.432497,107296646.39,-80.2605361938
2024-08-22 12:00:21.436505,107296646.39,-78.4355545044
2024-08-22 12:00:22.440538,107296646.39,-73.2921600342
2024-08-22 12:00:23.444513,107296646.39,-75.7322235107
2024-08-22 12:00:24.448478,107296646.39,-75.8107147217
2024-08-22 12:00:25.452436,107296646.39,-79.0085296631
2024-08-22 12:00:26.456387,107296646.39,-79.1704101563
2024-08-22 12:00:27.460453,107296646.39,-76.5741882324
2024-08-22 12:00:28.464447,107296646.39,-75.7696533203
2024-08-22 12:00:29.468507,107296646.39,-76.231803894
2024-08-22 12:00:30.472548,107296646.39,-87.4539031982
2024-08-22 12:00:31.476565,107296646.39,-77.9672622681
2024-08-22 12:00:32.482236,107296646.39,-77.7734298706
2024-08-22 12:00:33.486266,107296646.39,-79.8687286377
2024-08-22 12:00:34.490273,107296646.39,-75.5148010254
2024-08-22 12:00:35.494234,107296646.39,-80.0349349976
2024-08-22 12:00:36.498267,107296646.39,-92.0148010254
2024-08-22 12:00:37.502232,107296646.39,-78.8435592651
2024-08-22 12:00:38.506254,107296646.39,-74.3671646118
2024-08-22 12:00:39.510259,107296646.39,-74.1524047852
2024-08-22 12:00:40.514255,107296646.39,-74.8827362061
2024-08-22 12:00:41.518264,107296646.39,-76.1438674927
2024-08-22 12:00:42.522298,107296646.39,-74.7894058228
2024-08-22 12:00:43.526381,107296646.39,-74.7695465088
2024-08-22 12:00:44.530458,107296646.39,-78.7569198608
2024-08-22 12:00:45.534438,107296646.39,-77.6856155396
2024-08-22 12:00:46.538439,107296646.39,-74.4753799438
2024-08-22 12:00:47.542394,107296646.39,-73.2879714966
2024-08-22 12:00:48.546403,107296646.39,-76.3498916626
2024-08-22 12:00:49.550473,107296646.39,-76.5394515991
2024-08-22 12:00:50.554472,107296646.39,-74.4577484131
2024-08-22 12:00:51.558441,107296646.39,-78.3296966553
2024-08-22 12:00:52.562407,107296646.39,-75.5542831421
2024-08-22 12:00:53.566385,107296646.39,-72.0059814453
2024-08-22 12:00:54.570375,107296646.39,-74.2818069458
2024-08-22 12:00:55.574358,107296646.39,-82.4335021973
2024-08-22 12:00:56.578396,107296646.39,-79.0392074585
2024-08-22 12:00:57.582423,107296646.39,-75.0223007202
2024-08-22 12:00:58.586581,107296646.39,-76.9598388672
2024-08-22 12:00:59.590681,107296646.39,-78.753074646
2024-08-22 12:01:00.594746,107296645.67,-86.1952056885
2024-08-22 12:01:01.607678,107296646.39,-80.5177078247
2024-08-22 12:01:02.610611,107296646.39,-83.3335113525
2024-08-22 12:01:03.613588,107296646.39,-76.6862106323
2024-08-22 12:01:04.616440,107296646.39,-77.8466720581
2024-08-22 12:01:05.620650,107296646.39,-86.0432739258
2024-08-22 12:01:06.624704,107296646.39,-79.9864883423
2024-08-22 12:01:07.627554,107296646.39,-77.2253036499
2024-08-22 12:01:08.631755,107296646.39,-85.687789917
2024-08-22 12:01:09.634598,107296646.39,-80.1692810059
2024-08-22 12:01:10.638693,107296646.39,-80.1626586914
2024-08-22 12:01:11.642708,107296646.39,-78.163192749
2024-08-22 12:01:12.646756,107296646.39,-73.7471084595
2024-08-22 12:01:13.650812,107296646.39,-73.137046814
2024-08-22 12:01:14.654861,107296646.39,-74.1511611938
2024-08-22 12:01:15.658905,107296646.39,-77.9212722778
2024-08-22 12:01:16.662936,107296646.39,-79.6035842896
2024-08-22 12:01:17.666913,107296646.39,-74.7388000488
2024-08-22 12:01:18.670896,107296646.39,-74.6467437744
2024-08-22 12:01:19.674905,107296646.39,-77.9064788818
2024-08-22 12:01:20.678952,107296646.39,-75.1321182251
2024-08-22 12:01:21.682904,107296646.39,-77.5316467285
2024-08-22 12:01:22.686865,107296646.39,-76.3987884521
2024-08-22 12:01:23.690836,107296646.39,-74.8377685547
2024-08-22 12:01:24.694826,107296646.39,-78.7891616821
2024-08-22 12:01:25.698823,107296646.39,-76.3000717163
